Source_Keyword,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,waktu_tweet,step_1_case_folding,step_2_cleaning,step_3_token,step_4_norm,step_4_str,step_5_stemmed,step_6_final,Topic
SPPG,1972338404219109836,Sun Sep 28 16:31:34 +0000 2025,0,Pemerintah Tutup SPPG Sebabkan Keracunan Massal Menu MBG https://t.co/0oLe18NjmN https://t.co/x52QsWv3gq,1.97233840421911e+18,https://pbs.twimg.com/media/G18nUwtWQAApKez.jpg,,in,,0.0,1.0,0.0,https://x.com/undefined/status/1972338404219109836,118371948.0,;;;;,2025-09-28 16:31:34,pemerintah tutup sppg sebabkan keracunan massal menu mbg https://t.co/0ole18njmn https://t.co/x52qswv3gq,pemerintah tutup sppg sebabkan keracunan massal menu mbg,"['pemerintah', 'tutup', 'sppg', 'sebabkan', 'keracunan', 'massal', 'menu', 'mbg']","['pemerintah', 'tutup', 'satuan pelayanan pemenuhan gizi', 'sebabkan', 'keracunan', 'massal', 'menu', 'makan bergizi gratis']",pemerintah tutup satuan pelayanan pemenuhan gizi sebabkan keracunan massal menu makan bergizi gratis,perintah tutup satu layan penuh gizi sebab racun massal menu makan gizi gratis,perintah tutup satu layan penuh gizi racun massal menu makan gizi gratis,0
ANGGARAN_MAKAN_GRATIS,1972100946571198865,Sun Sep 28 23:25:27 +0000 2025,0,@txtdrimedia Lalu gimana anak yang tidak sekolah bapak? Mereka dapat makan bergizi gratis dari mana? Dan belakangan ini semuanya berita buruk terkait keracunan MBG stop dulu pak programnya di evaluasi.. sayang anggaran,1.972442561966228e+18,,txtdrimedia,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972442561966227830,1.3273121475802604e+18,;;;;,2025-09-28 23:25:27,@txtdrimedia lalu gimana anak yang tidak sekolah bapak? mereka dapat makan bergizi gratis dari mana? dan belakangan ini semuanya berita buruk terkait keracunan mbg stop dulu pak programnya di evaluasi.. sayang anggaran,lalu gimana anak yang tidak sekolah bapak mereka dapat makan bergizi gratis dari mana dan belakangan ini semuanya berita buruk terkait keracunan mbg stop dulu pak programnya di evaluasi sayang anggaran,"['lalu', 'gimana', 'anak', 'yang', 'tidak', 'sekolah', 'bapak', 'mereka', 'dapat', 'makan', 'bergizi', 'gratis', 'dari', 'mana', 'dan', 'belakangan', 'ini', 'semuanya', 'berita', 'buruk', 'terkait', 'keracunan', 'mbg', 'stop', 'dulu', 'pak', 'programnya', 'di', 'evaluasi', 'sayang', 'anggaran']","['lalu', 'bagaimana', 'anak', 'yang', 'tidak', 'sekolah', 'bapak', 'mereka', 'dapat', 'makan', 'bergizi', 'gratis', 'dari', 'mana', 'dan', 'belakangan', 'ini', 'semuanya', 'berita', 'buruk', 'terkait', 'keracunan', 'makan bergizi gratis', 'stop', 'dulu', 'pak', 'programnya', 'di', 'evaluasi', 'sayang', 'anggaran']",lalu bagaimana anak yang tidak sekolah bapak mereka dapat makan bergizi gratis dari mana dan belakangan ini semuanya berita buruk terkait keracunan makan bergizi gratis stop dulu pak programnya di evaluasi sayang anggaran,lalu bagaimana anak yang tidak sekolah bapak mereka dapat makan gizi gratis dari mana dan belakang ini semua berita buruk kait racun makan gizi gratis stop dulu pak program di evaluasi sayang anggar,lalu bagaimana anak sekolah bapak makan gizi gratis belakang berita buruk kait racun makan gizi gratis stop dulu pak program evaluasi sayang anggar,0
PEMBANGUNAN_BERKELANJUTAN,1945677878408122539,Thu Jul 17 02:52:09 +0000 2025,1,Pramono Anung Wibowo memaparkan berbagai inisiatif Pemerintah Provinsi Jakarta dalam mengarusutamakan Tujuan Pembangunan Berkelanjutan (Sustainable Development Goals/SDGs) ke dalam kebijakan dan program lokal. https://t.co/b3a9GSknRf,1.9456778784081224e+18,,,in,,0.0,0.0,1.0,https://x.com/undefined/status/1945677878408122539,18071520.0,;;;;,2025-07-17 02:52:09,pramono anung wibowo memaparkan berbagai inisiatif pemerintah provinsi jakarta dalam mengarusutamakan tujuan pembangunan berkelanjutan (sustainable development goals/sdgs) ke dalam kebijakan dan program lokal. https://t.co/b3a9gsknrf,pramono anung wibowo memaparkan berbagai inisiatif pemerintah provinsi jakarta dalam mengarusutamakan tujuan pembangunan berkelanjutan sustainable development goals sdgs ke dalam kebijakan dan program lokal,"['pramono', 'anung', 'wibowo', 'memaparkan', 'berbagai', 'inisiatif', 'pemerintah', 'provinsi', 'jakarta', 'dalam', 'mengarusutamakan', 'tujuan', 'pembangunan', 'berkelanjutan', 'sustainable', 'development', 'goals', 'sdgs', 'ke', 'dalam', 'kebijakan', 'dan', 'program', 'lokal']","['pramono', 'anung', 'wibowo', 'memaparkan', 'berbagai', 'inisiatif', 'pemerintah', 'provinsi', 'jakarta', 'dalam', 'mengarusutamakan', 'tujuan', 'pembangunan', 'berkelanjutan', 'sustainable', 'development', 'goals', 'sustainable development goals', 'ke', 'dalam', 'kebijakan', 'dan', 'program', 'lokal']",pramono anung wibowo memaparkan berbagai inisiatif pemerintah provinsi jakarta dalam mengarusutamakan tujuan pembangunan berkelanjutan sustainable development goals sustainable development goals ke dalam kebijakan dan program lokal,pramono anung wibowo papar bagai inisiatif perintah provinsi jakarta dalam mengarusutamakan tuju bangun lanjut sustainable development goals sustainable development goals ke dalam bijak dan program lokal,pramono anung wibowo papar bagai inisiatif perintah provinsi jakarta mengarusutamakan tuju bangun lanjut sustainable development goals sustainable development goals bijak program lokal,2
MENU_MBG,1972276195837485347,Sun Sep 28 12:24:22 +0000 2025,0,Ayo dukung Pemerintah untuk terus berkomitmen dalam memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang. #KomitmenPemerintahJagaMBG https://t.co/RvxxeiPzFn https://t.co/nJ65U86loj,1.9722761958374853e+18,https://pbs.twimg.com/media/G17uvfQbwAAbhGY.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972276195837485347,1.6489161884902482e+18,;;;;,2025-09-28 12:24:22,ayo dukung pemerintah untuk terus berkomitmen dalam memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang. #komitmenpemerintahjagambg https://t.co/rvxxeipzfn https://t.co/nj65u86loj,ayo dukung pemerintah untuk terus berkomitmen dalam memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang,"['ayo', 'dukung', 'pemerintah', 'untuk', 'terus', 'berkomitmen', 'dalam', 'memperbaiki', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'dengan', 'memastikan', 'menu', 'yang', 'disajikan', 'sesuai', 'standar', 'gizi', 'seimbang']","['ayo', 'dukung', 'pemerintah', 'untuk', 'terus', 'berkomitmen', 'dalam', 'memperbaiki', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'dengan', 'memastikan', 'menu', 'yang', 'disajikan', 'sesuai', 'standar', 'gizi', 'seimbang']",ayo dukung pemerintah untuk terus berkomitmen dalam memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang,ayo dukung perintah untuk terus komitmen dalam baik kualitas program makan gizi gratis dengan pasti menu yang saji sesuai standar gizi imbang,ayo dukung perintah komitmen kualitas program makan gizi gratis menu saji sesuai standar gizi imbang,0
GIZI_GRATIS,1972282692390826152,Sun Sep 28 12:50:11 +0000 2025,0,Lewat program makan bergizi gratis pemerintah ingin pastikan semua anak Indonesia bisa makan sehat dan berkualitas. Menu disiapkan sesuai standar gizi jadi bukan sekadar makan tapi jadi bekal penting untuk masa depan mereka #KomitmenPemerintahJagaMBG https://t.co/j1znpYsZnz,1.9722826923908265e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972282692390826152,1.9504568117375345e+18,;;;;,2025-09-28 12:50:11,lewat program makan bergizi gratis pemerintah ingin pastikan semua anak indonesia bisa makan sehat dan berkualitas. menu disiapkan sesuai standar gizi jadi bukan sekadar makan tapi jadi bekal penting untuk masa depan mereka #komitmenpemerintahjagambg https://t.co/j1znpysznz,lewat program makan bergizi gratis pemerintah ingin pastikan semua anak indonesia bisa makan sehat dan berkualitas menu disiapkan sesuai standar gizi jadi bukan sekadar makan tapi jadi bekal penting untuk masa depan mereka,"['lewat', 'program', 'makan', 'bergizi', 'gratis', 'pemerintah', 'ingin', 'pastikan', 'semua', 'anak', 'indonesia', 'bisa', 'makan', 'sehat', 'dan', 'berkualitas', 'menu', 'disiapkan', 'sesuai', 'standar', 'gizi', 'jadi', 'bukan', 'sekadar', 'makan', 'tapi', 'jadi', 'bekal', 'penting', 'untuk', 'masa', 'depan', 'mereka']","['lewat', 'program', 'makan', 'bergizi', 'gratis', 'pemerintah', 'ingin', 'pastikan', 'semua', 'anak', 'indonesia', 'bisa', 'makan', 'sehat', 'dan', 'berkualitas', 'menu', 'disiapkan', 'sesuai', 'standar', 'gizi', 'jadi', 'bukan', 'sekadar', 'makan', 'tapi', 'jadi', 'bekal', 'penting', 'untuk', 'masa', 'depan', 'mereka']",lewat program makan bergizi gratis pemerintah ingin pastikan semua anak indonesia bisa makan sehat dan berkualitas menu disiapkan sesuai standar gizi jadi bukan sekadar makan tapi jadi bekal penting untuk masa depan mereka,lewat program makan gizi gratis perintah ingin pasti semua anak indonesia bisa makan sehat dan kualitas menu siap sesuai standar gizi jadi bukan sekadar makan tapi jadi bekal penting untuk masa depan mereka,lewat program makan gizi gratis perintah anak indonesia makan sehat kualitas menu siap sesuai standar gizi sekadar makan bekal penting masa depan,0
PROGRAM_GIZI_SEKOLAH,1970081042322329991,Mon Sep 22 13:28:23 +0000 2025,0,@alfhabet99 Syukur deh dedenya Gi nggak makan takutnya kenapa2 MBG tuh niat awalnya buat nutrisi anak tapi sekarang malah jadi proyek gagal. Anak sekolah dikasih makanan asem berlendir gak layak makan. Dari program gizi jadi program nyusahin duit rakyat abis anak-anak jd korban,1.97011797851256e+18,,alfhabet99,in,,0.0,1.0,0.0,https://x.com/undefined/status/1970117978512560176,1.8145931348795144e+18,;;;;,2025-09-22 13:28:23,@alfhabet99 syukur deh dedenya gi nggak makan takutnya kenapa2 mbg tuh niat awalnya buat nutrisi anak tapi sekarang malah jadi proyek gagal. anak sekolah dikasih makanan asem berlendir gak layak makan. dari program gizi jadi program nyusahin duit rakyat abis anak-anak jd korban,syukur deh dedenya gi nggak makan takutnya kenapa mbg tuh niat awalnya buat nutrisi anak tapi sekarang malah jadi proyek gagal anak sekolah dikasih makanan asem berlendir gak layak makan dari program gizi jadi program nyusahin duit rakyat abis anak anak jd korban,"['syukur', 'deh', 'dedenya', 'gi', 'nggak', 'makan', 'takutnya', 'kenapa', 'mbg', 'tuh', 'niat', 'awalnya', 'buat', 'nutrisi', 'anak', 'tapi', 'sekarang', 'malah', 'jadi', 'proyek', 'gagal', 'anak', 'sekolah', 'dikasih', 'makanan', 'asem', 'berlendir', 'gak', 'layak', 'makan', 'dari', 'program', 'gizi', 'jadi', 'program', 'nyusahin', 'duit', 'rakyat', 'abis', 'anak', 'anak', 'jd', 'korban']","['syukur', 'deh', 'dedenya', 'gi', 'enggak', 'makan', 'takutnya', 'kenapa', 'makan bergizi gratis', 'tuh', 'niat', 'awalnya', 'buat', 'nutrisi', 'anak', 'tapi', 'sekarang', 'malah', 'jadi', 'proyek', 'gagal', 'anak', 'sekolah', 'dikasih', 'makanan', 'asem', 'berlendir', 'tidak', 'layak', 'makan', 'dari', 'program', 'gizi', 'jadi', 'program', 'menyusahkan', 'duit', 'rakyat', 'habis', 'anak', 'anak', 'jadi', 'korban']",syukur deh dedenya gi enggak makan takutnya kenapa makan bergizi gratis tuh niat awalnya buat nutrisi anak tapi sekarang malah jadi proyek gagal anak sekolah dikasih makanan asem berlendir tidak layak makan dari program gizi jadi program menyusahkan duit rakyat habis anak anak jadi korban,syukur deh dedenya gi enggak makan takut kenapa makan gizi gratis tuh niat awal buat nutrisi anak tapi sekarang malah jadi proyek gagal anak sekolah kasih makan asem lendir tidak layak makan dari program gizi jadi program susah duit rakyat habis anak anak jadi korban,syukur dedenya makan takut makan gizi gratis niat awal nutrisi anak sekarang malah proyek gagal anak sekolah makan asem lendir layak makan program gizi program susah duit rakyat habis anak anak korban,0
PROGRAM_MAKAN_GRATIS,1972306994825736674,Sun Sep 28 14:26:45 +0000 2025,5,Pemerintah menindaklanjuti kejadian luar biasa (KLB) keracunan di sejumlah lokasi program Makan Bergizi Gratis (MBG) dengan memprioritaskan keselamatan anak. #mbg https://t.co/QnyfFjCQF3,1.9723069948257367e+18,,,in,,0.0,5.0,2.0,https://x.com/undefined/status/1972306994825736674,47596019.0,;;;;,2025-09-28 14:26:45,pemerintah menindaklanjuti kejadian luar biasa (klb) keracunan di sejumlah lokasi program makan bergizi gratis (mbg) dengan memprioritaskan keselamatan anak. #mbg https://t.co/qnyffjcqf3,pemerintah menindaklanjuti kejadian luar biasa klb keracunan di sejumlah lokasi program makan bergizi gratis mbg dengan memprioritaskan keselamatan anak,"['pemerintah', 'menindaklanjuti', 'kejadian', 'luar', 'biasa', 'klb', 'keracunan', 'di', 'sejumlah', 'lokasi', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'dengan', 'memprioritaskan', 'keselamatan', 'anak']","['pemerintah', 'menindaklanjuti', 'kejadian', 'luar', 'biasa', 'klb', 'keracunan', 'di', 'sejumlah', 'lokasi', 'program', 'makan', 'bergizi', 'gratis', 'makan bergizi gratis', 'dengan', 'memprioritaskan', 'keselamatan', 'anak']",pemerintah menindaklanjuti kejadian luar biasa klb keracunan di sejumlah lokasi program makan bergizi gratis makan bergizi gratis dengan memprioritaskan keselamatan anak,perintah menindaklanjuti jadi luar biasa klb racun di jumlah lokasi program makan gizi gratis makan gizi gratis dengan prioritas selamat anak,perintah menindaklanjuti luar biasa klb racun jumlah lokasi program makan gizi gratis makan gizi gratis prioritas selamat anak,0
PENERIMA_MBG,1971920884039667938,Sat Sep 27 12:52:29 +0000 2025,0,Pokoknya mah bagi Dapur yang Bermasalah dan melanggar SOP sudah di tindak masyarakat Jabar tetap ingin MBG demi generasi emas #JabarButuhMBG https://t.co/Aaq61gCJxG,1.971920884039668e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1971920884039667938,1.5933735158009733e+18,;;;;,2025-09-27 12:52:29,pokoknya mah bagi dapur yang bermasalah dan melanggar sop sudah di tindak masyarakat jabar tetap ingin mbg demi generasi emas #jabarbutuhmbg https://t.co/aaq61gcjxg,pokoknya mah bagi dapur yang bermasalah dan melanggar sop sudah di tindak masyarakat jabar tetap ingin mbg demi generasi emas,"['pokoknya', 'mah', 'bagi', 'dapur', 'yang', 'bermasalah', 'dan', 'melanggar', 'sop', 'sudah', 'di', 'tindak', 'masyarakat', 'jabar', 'tetap', 'ingin', 'mbg', 'demi', 'generasi', 'emas']","['pokoknya', 'mah', 'bagi', 'dapur', 'yang', 'bermasalah', 'dan', 'melanggar', 'sop', 'sudah', 'di', 'tindak', 'masyarakat', 'jabar', 'tetap', 'ingin', 'makan bergizi gratis', 'demi', 'generasi', 'emas']",pokoknya mah bagi dapur yang bermasalah dan melanggar sop sudah di tindak masyarakat jabar tetap ingin makan bergizi gratis demi generasi emas,pokok mah bagi dapur yang masalah dan langgar sop sudah di tindak masyarakat jabar tetap ingin makan gizi gratis demi generasi emas,pokok dapur masalah langgar sop tindak masyarakat jabar tetap makan gizi gratis generasi emas,0
NUTRISI_GRATIS,1972276445377675599,Sun Sep 28 12:25:22 +0000 2025,0,Demi mendapatkan asupan nutrisi yang menunjang pertumbuhan dan kesehatan pada anak anak. Pemerintah berkomitmen untuk terus memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang. https://t.co/joHNYYojrF,1.9722764453776755e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972276445377675599,1.8874271308559887e+18,;;;;,2025-09-28 12:25:22,demi mendapatkan asupan nutrisi yang menunjang pertumbuhan dan kesehatan pada anak anak. pemerintah berkomitmen untuk terus memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang. https://t.co/johnyyojrf,demi mendapatkan asupan nutrisi yang menunjang pertumbuhan dan kesehatan pada anak anak pemerintah berkomitmen untuk terus memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang,"['demi', 'mendapatkan', 'asupan', 'nutrisi', 'yang', 'menunjang', 'pertumbuhan', 'dan', 'kesehatan', 'pada', 'anak', 'anak', 'pemerintah', 'berkomitmen', 'untuk', 'terus', 'memperbaiki', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'dengan', 'memastikan', 'menu', 'yang', 'disajikan', 'sesuai', 'standar', 'gizi', 'seimbang']","['demi', 'mendapatkan', 'asupan', 'nutrisi', 'yang', 'menunjang', 'pertumbuhan', 'dan', 'kesehatan', 'pada', 'anak', 'anak', 'pemerintah', 'berkomitmen', 'untuk', 'terus', 'memperbaiki', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'dengan', 'memastikan', 'menu', 'yang', 'disajikan', 'sesuai', 'standar', 'gizi', 'seimbang']",demi mendapatkan asupan nutrisi yang menunjang pertumbuhan dan kesehatan pada anak anak pemerintah berkomitmen untuk terus memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang,demi dapat asupan nutrisi yang tunjang tumbuh dan sehat pada anak anak perintah komitmen untuk terus baik kualitas program makan gizi gratis dengan pasti menu yang saji sesuai standar gizi imbang,asupan nutrisi tunjang tumbuh sehat anak anak perintah komitmen kualitas program makan gizi gratis menu saji sesuai standar gizi imbang,0
PEMBANGUNAN_BERKELANJUTAN,1942467670894587921,Tue Jul 08 06:16:53 +0000 2025,0,guna memastikan kebijakan pembangunan yang lebih inklusif dan berkelanjutan. #SDGsIndonesia #SDG13 #SDG5 #LaporanSDGsAnak #Agenda2030 #SaveTheChildrenID #CYANIndonesia #PembangunanBerkelanjutan #PartisipasiAnak,1.9424679077257303e+18,,SDGs_Indonesia,in,,0.0,0.0,0.0,https://x.com/undefined/status/1942467907725730189,8.651175126098739e+17,;;;;,2025-07-08 06:16:53,guna memastikan kebijakan pembangunan yang lebih inklusif dan berkelanjutan. #sdgsindonesia #sdg13 #sdg5 #laporansdgsanak #agenda2030 #savethechildrenid #cyanindonesia #pembangunanberkelanjutan #partisipasianak,guna memastikan kebijakan pembangunan yang lebih inklusif dan berkelanjutan,"['guna', 'memastikan', 'kebijakan', 'pembangunan', 'yang', 'lebih', 'inklusif', 'dan', 'berkelanjutan']","['guna', 'memastikan', 'kebijakan', 'pembangunan', 'yang', 'lebih', 'inklusif', 'dan', 'berkelanjutan']",guna memastikan kebijakan pembangunan yang lebih inklusif dan berkelanjutan,guna pasti bijak bangun yang lebih inklusif dan lanjut,bijak bangun inklusif lanjut,1
GIZI_GRATIS,1972276849930801600,Sun Sep 28 12:26:58 +0000 2025,0,Melalui program makan bergizi gratis pemerintah memastikan anak-anak memperoleh menu yang disusun sesuai standar gizi seimbang. Diharapkan hal ini dapat mendukung proses tumbuh kembang optimal sekaligus menjaga kesehatan mereka #KomitmenPemerintahJagaMBG https://t.co/Oj35YnvaxN,1.9722768499308017e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972276849930801600,7.636418034677268e+17,;;;;,2025-09-28 12:26:58,melalui program makan bergizi gratis pemerintah memastikan anak-anak memperoleh menu yang disusun sesuai standar gizi seimbang. diharapkan hal ini dapat mendukung proses tumbuh kembang optimal sekaligus menjaga kesehatan mereka #komitmenpemerintahjagambg https://t.co/oj35ynvaxn,melalui program makan bergizi gratis pemerintah memastikan anak anak memperoleh menu yang disusun sesuai standar gizi seimbang diharapkan hal ini dapat mendukung proses tumbuh kembang optimal sekaligus menjaga kesehatan mereka,"['melalui', 'program', 'makan', 'bergizi', 'gratis', 'pemerintah', 'memastikan', 'anak', 'anak', 'memperoleh', 'menu', 'yang', 'disusun', 'sesuai', 'standar', 'gizi', 'seimbang', 'diharapkan', 'hal', 'ini', 'dapat', 'mendukung', 'proses', 'tumbuh', 'kembang', 'optimal', 'sekaligus', 'menjaga', 'kesehatan', 'mereka']","['melalui', 'program', 'makan', 'bergizi', 'gratis', 'pemerintah', 'memastikan', 'anak', 'anak', 'memperoleh', 'menu', 'yang', 'disusun', 'sesuai', 'standar', 'gizi', 'seimbang', 'diharapkan', 'hal', 'ini', 'dapat', 'mendukung', 'proses', 'tumbuh', 'kembang', 'optimal', 'sekaligus', 'menjaga', 'kesehatan', 'mereka']",melalui program makan bergizi gratis pemerintah memastikan anak anak memperoleh menu yang disusun sesuai standar gizi seimbang diharapkan hal ini dapat mendukung proses tumbuh kembang optimal sekaligus menjaga kesehatan mereka,lalu program makan gizi gratis perintah pasti anak anak oleh menu yang susun sesuai standar gizi imbang harap hal ini dapat dukung proses tumbuh kembang optimal sekaligus jaga sehat mereka,lalu program makan gizi gratis perintah anak anak menu susun sesuai standar gizi imbang harap dukung proses tumbuh kembang optimal sekaligus jaga sehat,0
PEMBERDAYAAN_SEKOLAH,1956171551893561763,Sat Aug 16 01:09:35 +0000 2025,0,@novitasariyahya @plengens @BosPurwa Hai novitasariyahya ide salurkan dana MBG ke ibu dengan edukasi &amp;;;;,,,,,,,,,,,,2025-08-16 01:09:35,@novitasariyahya @plengens @bospurwa hai novitasariyahya ide salurkan dana mbg ke ibu dengan edukasi &amp;;;;,hai novitasariyahya ide salurkan dana mbg ke ibu dengan edukasi,"['hai', 'novitasariyahya', 'ide', 'salurkan', 'dana', 'mbg', 'ke', 'ibu', 'dengan', 'edukasi']","['hai', 'novitasariyahya', 'ide', 'salurkan', 'dana', 'makan bergizi gratis', 'ke', 'ibu', 'dengan', 'edukasi']",hai novitasariyahya ide salurkan dana makan bergizi gratis ke ibu dengan edukasi,hai novitasariyahya ide salur dana makan gizi gratis ke ibu dengan edukasi,hai novitasariyahya ide salur dana makan gizi gratis ibu edukasi,0
MAKAN_BERGIZI_GRATIS,1972305889819537495,Sun Sep 28 14:22:22 +0000 2025,1,Pengawasan ketat diterapkan agar kualitas makan bergizi gratis konsisten di seluruh wilayah. #KomitmenPemerintahJagaMBG https://t.co/t4jQOpudlM,1.9723058898195372e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972305889819537495,1.820098012053717e+18,;;;;,2025-09-28 14:22:22,pengawasan ketat diterapkan agar kualitas makan bergizi gratis konsisten di seluruh wilayah. #komitmenpemerintahjagambg https://t.co/t4jqopudlm,pengawasan ketat diterapkan agar kualitas makan bergizi gratis konsisten di seluruh wilayah,"['pengawasan', 'ketat', 'diterapkan', 'agar', 'kualitas', 'makan', 'bergizi', 'gratis', 'konsisten', 'di', 'seluruh', 'wilayah']","['pengawasan', 'ketat', 'diterapkan', 'agar', 'kualitas', 'makan', 'bergizi', 'gratis', 'konsisten', 'di', 'seluruh', 'wilayah']",pengawasan ketat diterapkan agar kualitas makan bergizi gratis konsisten di seluruh wilayah,awas ketat terap agar kualitas makan gizi gratis konsisten di seluruh wilayah,awas ketat terap kualitas makan gizi gratis konsisten seluruh wilayah,-1
PENERIMA_MBG,1971935511511265607,Sat Sep 27 13:50:37 +0000 2025,0,jangan hal baik di berhentikan evaluasi jalan terus tapi manfaat MBG jangan ikut dihentikan. lebih baik dibenahi daripada dimatikan. MBG masih sangat dibutuhkan masyarakat. perbaiki jangan berhenti. #JabarButuhMBG https://t.co/hxd0C0x57c https://t.co/0NzYMTFZ7D,1.9719355115112653e+18,https://pbs.twimg.com/media/G124yrZa8AAF41q.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1971935511511265607,1.883251746069418e+18,;;;;,2025-09-27 13:50:37,jangan hal baik di berhentikan evaluasi jalan terus tapi manfaat mbg jangan ikut dihentikan. lebih baik dibenahi daripada dimatikan. mbg masih sangat dibutuhkan masyarakat. perbaiki jangan berhenti. #jabarbutuhmbg https://t.co/hxd0c0x57c https://t.co/0nzymtfz7d,jangan hal baik di berhentikan evaluasi jalan terus tapi manfaat mbg jangan ikut dihentikan lebih baik dibenahi daripada dimatikan mbg masih sangat dibutuhkan masyarakat perbaiki jangan berhenti,"['jangan', 'hal', 'baik', 'di', 'berhentikan', 'evaluasi', 'jalan', 'terus', 'tapi', 'manfaat', 'mbg', 'jangan', 'ikut', 'dihentikan', 'lebih', 'baik', 'dibenahi', 'daripada', 'dimatikan', 'mbg', 'masih', 'sangat', 'dibutuhkan', 'masyarakat', 'perbaiki', 'jangan', 'berhenti']","['jangan', 'hal', 'baik', 'di', 'berhentikan', 'evaluasi', 'jalan', 'terus', 'tapi', 'manfaat', 'makan bergizi gratis', 'jangan', 'ikut', 'dihentikan', 'lebih', 'baik', 'dibenahi', 'daripada', 'dimatikan', 'makan bergizi gratis', 'masih', 'sangat', 'dibutuhkan', 'masyarakat', 'perbaiki', 'jangan', 'berhenti']",jangan hal baik di berhentikan evaluasi jalan terus tapi manfaat makan bergizi gratis jangan ikut dihentikan lebih baik dibenahi daripada dimatikan makan bergizi gratis masih sangat dibutuhkan masyarakat perbaiki jangan berhenti,jangan hal baik di henti evaluasi jalan terus tapi manfaat makan gizi gratis jangan ikut henti lebih baik benah daripada mati makan gizi gratis masih sangat butuh masyarakat baik jangan henti,jangan henti evaluasi jalan manfaat makan gizi gratis jangan ikut henti benah mati makan gizi gratis butuh masyarakat jangan henti,0
